postcode,easting,northing,price
EH9 3AE,326671.0,671355.0,625000
EH15 1BA,330098.0,673936.0,290995
EH14 5RG,317524.0,667385.0,375000
EH11 1DY,323727.0,672336.0,188000
EH14 1RZ,322267.0,671751.0,305000
EH2 3NH,325038.0,674103.0,600000
EH12 0EB,317079.0,673387.0,364995
EH10 6JH,324531.0,669604.0,787500
EH7 4QU,326046.0,675218.0,285000
EH12 7RZ,318988.0,672383.0,235000
EH8 9HX,326245.0,672815.0,300000
EH17 7JY,328839.0,669594.0,92000
EH17 8ZD,329267.0,668113.0,430995
EH12 8NG,318415.0,672657.0,371500
EH17 8ZD,329267.0,668113.0,389995
EH12 0DH,317282.0,673388.0,420995
EH15 2DA,330916.0,673712.0,125000
EH17 8ZD,329267.0,668113.0,353995
EH6 4AU,326287.0,676581.0,236000
EH6 6EZ,326587.0,676859.0,220000
EH17 8ZD,329267.0,668113.0,312995
EH7 5UB,327589.0,674407.0,164060
EH11 4FF,319873.0,670906.0,295000
EH28 8JT,314300.0,671110.0,551000
EH3 9GR,325444.0,672853.0,670000
EH6 8PY,327057.0,675547.0,181500
EH15 2BP,330899.0,673830.0,750000
EH3 9PQ,324377.0,672550.0,195158
EH4 1SY,323332.0,675521.0,170000
EH6 5TB,325926.0,676031.0,220000
EH17 8YY,329251.0,668204.0,329995
EH17 7HW,329298.0,669190.0,230000
EH6 4LH,325658.0,676943.0,223500
EH10 6XQ,325225.0,668448.0,335000
EH6 4TA,325598.0,677025.0,250100
EH3 6NT,325638.0,674558.0,555000
EH12 6AH,322976.0,673328.0,229000
EH11 2BY,324104.0,673019.0,290000
EH4 4SD,321475.0,676340.0,90000
EH5 2HR,323679.0,676407.0,180000
EH9 2LZ,326188.0,671337.0,475000
EH30 9HR,313227.0,678297.0,355000
EH12 8QJ,319638.0,673494.0,665000
EH10 4NE,324365.0,672339.0,385000
EH6 6AN,326748.0,676959.0,220000
EH4 1EE,324207.0,674564.0,620000
EH3 6RH,325103.0,674646.0,435000
EH12 7RZ,318988.0,672383.0,160127
EH4 7LJ,319513.0,674153.0,165000
EH7 4HQ,325358.0,675361.0,172500
EH13 0AX,322062.0,668496.0,626360
EH12 7HT,320355.0,672508.0,435000
EH11 1TS,323078.0,672263.0,154000
EH6 6EQ,326857.0,676353.0,270000
EH6 7JP,327573.0,676343.0,240200
EH4 3PU,321011.0,674639.0,794400
EH4 4PW,321905.0,675867.0,152000
EH9 2ES,325490.0,671912.0,318816
EH3 6HZ,325219.0,674368.0,380000
EH12 9AB,319708.0,671787.0,162000
EH30 9LL,312956.0,678348.0,325000
EH11 4AJ,320134.0,670820.0,175000
EH7 6HT,328437.0,674878.0,100000
EH4 5AT,320837.0,675404.0,155123
EH14 1BY,322819.0,670809.0,605000
EH12 7SY,319842.0,672689.0,200000
EH10 5QQ,324440.0,670727.0,358500
EH12 0EB,317079.0,673387.0,364995
EH6 6EZ,326587.0,676859.0,317500
EH28 8RS,313640.0,670652.0,222555
EH3 9NH,324697.0,672655.0,550000
EH4 1PB,323812.0,674352.0,265000
EH6 7FW,327880.0,676030.0,330000
EH6 5ES,326686.0,675508.0,195000
EH15 3AP,330877.0,673111.0,162500
EH17 8JX,328370.0,668474.0,135000
EH14 5DY,319535.0,668673.0,170000
EH11 1LJ,323906.0,672137.0,375000
EH13 0DF,321742.0,668749.0,975000
EH6 6PA,325641.0,677580.0,340000
EH17 7SJ,328587.0,669137.0,390000
EH6 6SB,327145.0,676341.0,185000
EH10 6NN,324090.0,669353.0,650000
EH4 4GX,322605.0,676374.0,123750
EH9 1TP,325694.0,672301.0,103000
EH9 1QY,326340.0,672374.0,295000
EH21 6TE,333368.0,672117.0,155000
EH16 6FB,327893.0,668720.0,252253
EH3 7QJ,324285.0,673733.0,797000
EH6 6DY,326709.0,676440.0,157175
EH1 2AP,325083.0,673329.0,265000
EH13 9QG,323303.0,668766.0,171000
EH5 1FG,321928.0,676729.0,145000
EH4 1JR,324259.0,674613.0,80000
EH14 2JR,321055.0,670237.0,400000
EH3 6JL,325108.0,674414.0,415104
EH4 2ED,322708.0,674419.0,735000
EH9 3HS,325633.0,670997.0,723626
EH4 7RW,319591.0,674651.0,215000
EH11 3SQ,319894.0,671487.0,156000
EH14 1QL,322497.0,671397.0,165160
EH10 5TN,323841.0,671637.0,370000
EH12 7FJ,320862.0,672698.0,320995
EH14 7LF,316390.0,665763.0,196500
EH12 5NX,322882.0,673199.0,147500
EH12 8BA,319659.0,673104.0,215223
EH17 8JW,328386.0,668807.0,150000
EH6 7JG,327642.0,676035.0,300000
EH6 8SW,326775.0,675114.0,227699
EH4 4GJ,321413.0,675619.0,275000
EH12 7RY,319230.0,672590.0,185000
EH4 4BY,322453.0,675940.0,145000
EH10 4AG,324617.0,671218.0,327500
EH6 6ND,326388.0,676812.0,280000
EH9 1ST,326491.0,671788.0,259000
EH15 3RP,330808.0,672242.0,245000
EH16 4BN,328689.0,671395.0,180000
EH14 1RS,322490.0,671597.0,196656
EH3 6LZ,325610.0,674608.0,665000
EH15 3SD,330646.0,672218.0,340500
EH8 7NN,328837.0,673213.0,175000
EH17 8UH,328287.0,667975.0,245000
EH7 5LY,326925.0,674987.0,164995
EH6 8BD,327766.0,675715.0,286500
EH14 5DR,319712.0,668675.0,204500
EH4 2ST,321887.0,675079.0,200000
EH12 7DF,320787.0,672444.0,187100
EH17 8RJ,329601.0,668488.0,130000
EH6 5GD,326228.0,675912.0,248000
EH6 8EP,327760.0,675521.0,290000
EH6 5AU,326320.0,675384.0,480000
EH7 4PX,326437.0,675172.0,99500
EH29 9EY,311976.0,675028.0,205000
EH16 5NT,326926.0,671186.0,563275
EH7 5LH,326634.0,675003.0,218000
EH8 7QE,329096.0,673660.0,210000
EH14 5RE,317514.0,667665.0,251500
EH4 7DR,319905.0,674514.0,176438
EH6 5JB,326739.0,676129.0,235100
EH14 1AD,322229.0,671483.0,365000
EH12 7UL,319518.0,672779.0,553000
EH10 6AG,324449.0,670625.0,338000
EH16 5XY,328059.0,670072.0,260000
EH8 9UW,326431.0,673295.0,211088
EH5 1FD,321843.0,676615.0,197930
EH15 2RJ,331663.0,672830.0,175000
EH11 1SQ,323310.0,671856.0,336100
EH10 6UZ,325217.0,668733.0,475000
EH9 1SW,326446.0,672071.0,303252
EH4 6EJ,318657.0,675084.0,345000
EH7 5AG,326737.0,674837.0,267000
EH14 1PW,322671.0,671445.0,347500
EH5 1FB,322051.0,676686.0,261000
EH6 4HU,326124.0,676762.0,185000
EH4 1ET,324131.0,674471.0,400800
EH8 7AN,328037.0,674160.0,225700
EH14 1PL,322704.0,671630.0,157500
EH6 6HL,326783.0,676549.0,185000
EH3 9HJ,325233.0,672859.0,450000
EH9 1JZ,325490.0,672508.0,620000
EH14 7NL,316146.0,666556.0,160000
EH12 7SN,319818.0,672923.0,182500
EH15 3LS,330122.0,672592.0,287287
EH11 1SN,323239.0,671789.0,400000
EH14 5AU,317255.0,667569.0,351146
EH15 1AS,330397.0,673952.0,242000
EH4 6DE,318887.0,675726.0,760000
EH17 8ZT,328943.0,667873.0,329995
EH8 7NA,328860.0,673243.0,130000
EH6 5DD,326551.0,675314.0,190000
EH6 5LA,326929.0,675957.0,190000
EH22 1PG,330561.0,669969.0,415000
EH17 8WX,328092.0,667286.0,409995
EH12 5DS,324183.0,673287.0,395000
EH10 4AJ,324653.0,671423.0,310000
EH4 1AT,324045.0,674534.0,345000
EH16 6YA,326851.0,668619.0,157250
EH12 5RZ,322190.0,672539.0,200000
EH9 1ST,326491.0,671788.0,260000
EH28 8QB,313465.0,672297.0,249550
EH11 2JL,323466.0,672409.0,299000
EH14 1PJ,322664.0,671662.0,160000
EH4 1HL,324408.0,674689.0,1637
EH6 5NZ,326409.0,675847.0,271271
EH6 6HR,326466.0,676612.0,163000
EH6 5LA,326929.0,675957.0,190000
EH14 1PJ,322664.0,671662.0,160000
EH4 1HL,324408.0,674689.0,1637
EH6 5NZ,326409.0,675847.0,271271
EH6 6DD,326914.0,676123.0,292251
EH7 4PP,326246.0,675293.0,350000
EH14 5HD,318861.0,668450.0,335000
EH7 4GJ,326070.0,675308.0,272000
EH5 3PL,324578.0,676318.0,362500
EH17 7NA,329107.0,669015.0,195000
EH4 1TF,323459.0,675547.0,240000
EH10 4JU,324719.0,672312.0,241000
EH6 6LP,325700.0,677550.0,284500
EH6 8LS,326935.0,675807.0,257700
EH11 1HJ,322847.0,671991.0,195000
EH6 4ND,325375.0,676960.0,340000
EH13 9HB,323429.0,669185.0,142500
EH13 0JH,321177.0,669252.0,760000
EH6 8JY,327140.0,675281.0,246789
EH3 6RY,325388.0,674682.0,345000
EH11 2AD,323972.0,672886.0,180000
EH14 3EX,320601.0,669606.0,165000
EH21 6TQ,333313.0,672255.0,180000
EH9 1AJ,325400.0,671968.0,400000
EH9 2QX,325427.0,671855.0,138000
EH3 7LA,324339.0,673524.0,615000
EH4 1NQ,324515.0,674560.0,250000
EH12 0EB,317079.0,673387.0,435000
EH1 1SX,326215.0,673586.0,190000
EH30 9DJ,313503.0,677173.0,230000
EH6 7NY,327964.0,675449.0,370000
EH4 8GG,318135.0,674464.0,441995
EH10 6TY,324962.0,668524.0,691362
EH6 5EY,326890.0,675921.0,260000
EH29 9GU,312873.0,674400.0,239995
EH4 4BW,322535.0,675863.0,114999
EH6 7JS,327720.0,676216.0,290000
EH6 8DR,327820.0,675434.0,350000
EH6 6EZ,326587.0,676859.0,320000
EH9 1QG,326344.0,672259.0,156000
EH12 8UZ,318416.0,673960.0,154550
EH29 9FB,311883.0,674571.0,325000
EH6 8LE,327019.0,675033.0,280000
EH10 6TY,324962.0,668524.0,455000
EH6 7HR,327473.0,676409.0,180000
EH10 6JB,324361.0,669923.0,586000
EH16 5FF,326755.0,671413.0,755000
EH17 8YY,329251.0,668204.0,335995
EH7 6TB,329251.0,674435.0,445260
EH7 6TB,329251.0,674435.0,445260
EH17 8ZD,329267.0,668113.0,345000
EH11 1PS,322981.0,671959.0,255000
EH10 4LZ,324547.0,672242.0,395000
EH29 9FL,312329.0,674903.0,245000
EH2 3LJ,324936.0,674044.0,700000
EH15 2AN,330645.0,673770.0,118500
EH6 6EZ,326587.0,676859.0,357500
EH3 8ER,324474.0,673415.0,235000
EH17 8LE,328711.0,668227.0,315000
EH6 7JP,327573.0,676343.0,230000
EH16 5HF,327293.0,670467.0,268000
EH14 1PA,322832.0,671518.0,266250
EH12 9DU,318643.0,672127.0,350000
EH8 7QQ,329067.0,673406.0,158000
EH30 9SG,312696.0,678486.0,250000
EH13 9AQ,322879.0,669324.0,262000
EH11 3TH,320257.0,670997.0,165000
EH30 9LU,312865.0,677817.0,315000
EH7 4FR,325404.0,674940.0,217000
EH12 7TR,319779.0,672798.0,225000
EH11 1TZ,323178.0,672281.0,200000
EH12 5LT,323207.0,673442.0,1450
EH6 7AE,327190.0,676168.0,222000
EH6 7ED,327174.0,676095.0,252000
EH6 6EZ,326587.0,676859.0,222500
EH16 5FF,326755.0,671413.0,699995
EH15 1BA,330098.0,673936.0,290995
EH8 7QE,329096.0,673660.0,230000
EH4 2JL,322994.0,674817.0,512500
EH3 7SW,324180.0,673731.0,1550
EH4 6HN,319202.0,675124.0,494151
EH8 7BS,328725.0,674192.0,167500
EH7 4AQ,326340.0,674789.0,357813
EH9 1QT,326410.0,672270.0,397500
EH15 2RR,331630.0,672147.0,218000
EH6 5QH,325939.0,676080.0,205000
EH15 3BH,330983.0,672794.0,175000
EH7 5JU,326283.0,674674.0,247500
EH12 8XP,318681.0,673916.0,295100
EH11 1GU,322869.0,671930.0,240000
EH7 4FN,326389.0,675045.0,615000
EH13 0EN,321573.0,668467.0,728000
EH15 1BA,330098.0,673936.0,293995
EH6 6BH,326806.0,676952.0,350000
EH4 7DE,320022.0,674669.0,252500
EH11 3RU,320095.0,671505.0,119000
EH10 5XB,323510.0,670102.0,460000
EH9 3HX,325933.0,671027.0,235000
EH4 6EZ,318649.0,675019.0,600000
EH5 1HZ,322837.0,676719.0,120000
EH3 5QA,324671.0,675769.0,1750
EH17 8ZT,328943.0,667873.0,439995
EH4 8GG,318135.0,674464.0,465995
EH4 1PG,323971.0,674286.0,725000
EH10 4SS,324844.0,671102.0,440000
EH5 3PN,324608.0,676359.0,388565
EH12 5BT,323886.0,673434.0,1175
EH12 7DB,320696.0,672133.0,215000
EH6 8LH,327040.0,675404.0,190000
EH12 6HL,322484.0,673271.0,305000
EH3 5PG,323990.0,675619.0,870000
EH4 5LF,320820.0,675896.0,70000
EH5 3QN,324348.0,676079.0,277500
EH7 4HP,325318.0,676041.0,217000
EH8 7EE,327863.0,674105.0,315000
EH6 5PB,326287.0,676165.0,212000
EH14 1NF,322724.0,671994.0,245000
EH6 4DB,326094.0,676212.0,167500
EH15 3QP,330575.0,671897.0,230000
EH14 2QD,320082.0,670187.0,125000
EH14 7AH,316230.0,666804.0,790000
EH4 5EZ,320603.0,676039.0,521500
EH5 3HY,324626.0,676473.0,375000
EH14 2JP,321034.0,670124.0,512500
EH12 8PP,320024.0,673641.0,360000
EH10 6XA,325169.0,668677.0,225500
EH4 6PD,318596.0,676249.0,1525
EH16 6XQ,327448.0,670089.0,205000
EH6 4LR,325398.0,676757.0,242000
EH4 3HP,322707.0,674236.0,870000
EH6 4JR,325694.0,676894.0,400000
EH11 1BZ,323892.0,672507.0,168000
EH11 2HY,323632.0,672791.0,149000
EH9 2HZ,325673.0,671466.0,270000
EH5 1GG,323728.0,677437.0,210000
EH4 5NG,321000.0,675799.0,512000
EH12 8HL,319215.0,672930.0,235000
EH17 7HN,329308.0,669318.0,215000
EH6 8SG,326651.0,675176.0,190000
EH4 1LW,324482.0,674590.0,275000
EH6 4LH,325658.0,676943.0,241501
EH14 2BL,321468.0,670906.0,135000
EH7 5SS,327219.0,674527.0,228000
EH17 7RD,328659.0,669664.0,180000
EH14 1BY,322819.0,670809.0,775000
EH3 6SD,325187.0,674653.0,565000
EH8 9QU,326352.0,672705.0,285000
EH9 1BS,325402.0,672222.0,535000
EH7 5RX,327161.0,674590.0,170000
EH7 5RX,327161.0,674590.0,170000
EH10 7AS,324894.0,668053.0,430430
EH5 3HY,324626.0,676473.0,375000
EH3 6BG,324755.0,674151.0,1125
EH7 4NL,326016.0,675248.0,300000
EH11 1SQ,323310.0,671856.0,315000
EH14 2NH,320388.0,670455.0,122000
EH12 7NE,320142.0,671974.0,202512
EH12 9LU,318765.0,671826.0,373000
EH12 9GH,319320.0,671967.0,360000
EH5 3DQ,325191.0,676613.0,570000
EH5 3RS,324612.0,677007.0,240000
EH6 6QH,327216.0,676568.0,250000
EH6 6LP,325700.0,677550.0,345000
EH21 8RB,331899.0,671818.0,190000
EH4 3NP,322115.0,674360.0,225000
EH4 2GN,323178.0,675552.0,311550
EH5 2ES,323550.0,675910.0,205000
EH7 6JW,328639.0,674866.0,142142
EH7 5FX,327542.0,674650.0,229500
EH11 1HZ,323805.0,672241.0,227500
EH11 4HU,318859.0,670466.0,143000
EH11 3DF,321436.0,671980.0,171200
EH15 3AE,330909.0,673193.0,149000
EH11 2AU,323936.0,673058.0,290000
EH10 5TL,323404.0,669771.0,430000
EH11 1EU,323754.0,672308.0,155000
EH9 1PN,326371.0,672059.0,245000
EH14 3DT,319420.0,669370.0,224000
EH14 3DD,319718.0,669374.0,311217
EH15 3DU,330910.0,672734.0,143000
EH4 3EL,322993.0,674063.0,842542
EH7 4QY,325258.0,675911.0,305000
EH11 2AD,323972.0,672886.0,151000
EH16 4AF,329702.0,671016.0,265000
EH4 8BU,318814.0,674572.0,220000
EH7 5NB,327050.0,674976.0,680000
EH8 7AY,328380.0,674177.0,180000
EH4 3EJ,323178.0,674051.0,832500
EH3 6LY,325682.0,674628.0,675000
EH9 3ED,326571.0,671263.0,321000
EH4 3SY,321073.0,674841.0,350000
EH14 1PG,322505.0,671738.0,165500
EH17 8ZY,328859.0,667943.0,329995
EH5 3LX,324509.0,676640.0,365000
EH30 9DZ,311639.0,678217.0,430000
EH4 7HA,319830.0,674083.0,140000
EH16 5XY,328059.0,670072.0,206000
EH11 1AG,322903.0,672111.0,276100
EH11 3EU,321169.0,672009.0,157000
EH14 2LE,321419.0,670234.0,585000
EH11 2JG,323545.0,672555.0,294000
EH29 9EZ,312010.0,674728.0,230000
EH11 1HZ,323805.0,672241.0,355000
EH5 1PT,322911.0,677243.0,147250
EH3 8ER,324474.0,673415.0,515000
EH5 1DW,323573.0,676807.0,135000
EH13 9HE,323514.0,669148.0,145000
EH6 6DU,326753.0,676235.0,292500
EH1 1AE,325820.0,673532.0,260000
EH10 5UY,323260.0,670859.0,858166
EH3 9PG,324399.0,672547.0,292200
EH12 7TA,319625.0,672546.0,245000
EH7 4DJ,325847.0,675022.0,228700
EH6 4RY,325335.0,676656.0,330000
EH30 9DZ,311639.0,678217.0,430000
EH8 8JB,327680.0,674142.0,294700
EH16 4LL,329988.0,671510.0,230000
EH6 7FD,327558.0,676435.0,281995
EH13 0AX,322062.0,668496.0,485580
EH7 6BQ,328244.0,674623.0,330000
EH11 4RT,320248.0,670718.0,160000
EH17 8ZD,329267.0,668113.0,287995
EH3 5EJ,325328.0,674935.0,308600
EH3 9GW,325498.0,672931.0,289000
EH17 8UG,328429.0,668056.0,257500
EH10 5HU,324385.0,670992.0,170000
EH5 3DJ,325236.0,676688.0,411000
EH4 6EZ,318649.0,675019.0,260000
EH6 6QN,327144.0,676614.0,173425
EH17 8TN,329744.0,668995.0,355000
EH30 9DJ,313503.0,677173.0,183000
EH14 7HA,316320.0,665784.0,170000
EH12 0DH,317282.0,673388.0,430995
EH13 0RQ,321212.0,668146.0,420000
EH5 2QD,323412.0,676125.0,220000
EH7 4PG,326423.0,675097.0,117000
EH9 2NP,326445.0,671812.0,320000
EH11 1LH,323826.0,672092.0,320000
EH11 1JH,324213.0,672473.0,255050
EH29 9DQ,312221.0,674407.0,170000
EH14 1XP,322765.0,671003.0,601000
EH5 2GH,323643.0,676120.0,268000
EH7 5QP,327174.0,674955.0,145000
EH11 3SD,319912.0,671341.0,235000
EH4 3DA,323904.0,673751.0,391000
EH16 5DH,327527.0,671997.0,498000
EH8 9PU,326375.0,672426.0,463123
EH7 4PN,326323.0,675236.0,200000
EH12 5JL,323428.0,672995.0,197444
EH10 5UY,323260.0,670859.0,990100
EH3 9GT,325400.0,672862.0,290000
EH3 9LN,325030.0,672657.0,1280
EH5 3ND,324563.0,676373.0,435000
EH6 8HL,327120.0,675795.0,126000
EH9 2QY,325427.0,671855.0,120000
EH6 6AN,326748.0,676959.0,309995
EH4 8FT,318118.0,674516.0,295000
EH10 6XF,325158.0,668562.0,262000
EH3 6QH,325258.0,674557.0,690000
EH12 6EJ,322382.0,673262.0,445000
EH11 4SW,320507.0,670759.0,185523
EH12 5QT,322377.0,673085.0,520000
EH9 3DR,326396.0,671255.0,304000
EH3 9QS,324819.0,672824.0,215000
EH7 4QR,326240.0,675228.0,245774
EH16 5PU,327148.0,671010.0,333350
EH15 3HY,330043.0,672477.0,165000
EH2 1LS,325082.0,674093.0,315000
EH14 1AF,322958.0,671001.0,175000
EH14 2RR,319843.0,670017.0,140000
EH5 2GA,323416.0,676099.0,240000
EH17 7HR,329493.0,669300.0,210000
EH17 8NT,329336.0,668044.0,399995
EH10 4LD,324466.0,672298.0,380000
EH16 5FG,326767.0,671405.0,589995
EH14 1TG,322137.0,670704.0,410000
EH14 7EY,316271.0,665708.0,285000
EH14 2DQ,321239.0,670671.0,260000
EH14 2DT,321393.0,670587.0,235000
EH3 9JF,325026.0,672970.0,168000
EH3 5BH,324857.0,674732.0,172500
EH6 6RG,326927.0,676386.0,170000
EH1 3QB,325630.0,674437.0,685000
EH6 7HW,327472.0,676290.0,205000
EH4 4GN,321394.0,675499.0,170000
EH3 7RW,,,475000
EH7 5JD,326413.0,674599.0,285000
EH11 2EL,323550.0,672762.0,170125
EH10 6RE,324507.0,668695.0,570000
EH7 4AW,326160.0,674731.0,340000
EH14 1RX,322415.0,671844.0,235000
EH10 4ET,324658.0,672262.0,435000
EH5 2JZ,323171.0,676225.0,160000
EH7 6PX,329061.0,674506.0,250000
EH5 1NU,323289.0,676809.0,155500
EH16 4WJ,330021.0,670893.0,190000
EH3 6QY,325130.0,674523.0,537000
EH11 4NR,319847.0,670700.0,200000
EH7 5PB,326872.0,674807.0,179000
EH7 5PB,326872.0,674807.0,179000
EH8 8BA,326616.0,673755.0,320000
EH4 5DH,321358.0,675104.0,765000
EH11 1FP,323755.0,672173.0,395000
EH1 3BP,325892.0,674172.0,864000
EH11 1FP,323755.0,672173.0,1465
EH4 3LG,322296.0,674015.0,617000
EH11 1FP,323755.0,672173.0,515000
EH6 6AU,326807.0,676962.0,371000
EH14 2DA,321100.0,670790.0,155000
EH29 9BY,312209.0,674593.0,215000
EH10 4JE,324580.0,672245.0,430000
EH8 8HY,327647.0,674172.0,175000
EH15 3EJ,330501.0,671819.0,182500
EH16 5PN,327195.0,671162.0,425000
EH12 8YQ,318594.0,674421.0,106500
EH11 1DL,323843.0,672505.0,285697
EH29 9GE,312050.0,675121.0,295000
EH10 6SH,324158.0,668432.0,520000
EH6 5BU,326617.0,675292.0,273500
EH13 9DE,323187.0,669033.0,266000
EH30 9NF,312798.0,678024.0,457000
EH7 5JA,326478.0,674653.0,408000
EH12 9LU,318765.0,671826.0,238100
EH6 6DB,326916.0,676177.0,265500
EH13 9BG,323409.0,669104.0,145000
EH17 8ZT,328943.0,667873.0,420995
EH16 6HS,327278.0,669874.0,486000
EH3 8DF,324572.0,673044.0,192302
EH17 8SN,326903.0,668079.0,355000
EH22 1SW,331778.0,669639.0,172500
EH17 7AP,329385.0,668887.0,240171
EH15 2ET,331532.0,673440.0,262500
EH30 9SS,312671.0,677081.0,550000
EH11 2EH,323662.0,672725.0,158000
EH2 1DF,325402.0,674155.0,347000
EH12 5JP,323966.0,673287.0,440000
EH4 7EE,320718.0,674615.0,565000
EH1 3PA,326118.0,674664.0,600000
EH9 2EG,326066.0,671575.0,830000
EH12 5NX,322882.0,673199.0,303000
EH12 8NU,318333.0,672667.0,230000
EH3 5AJ,324734.0,674557.0,226500
EH4 1TD,323381.0,675531.0,193000
EH7 4AY,326148.0,674901.0,251800
EH13 9BS,323237.0,668853.0,251000
EH11 1LW,324102.0,672267.0,415000
EH3 6AU,324539.0,673961.0,1750
EH11 2QT,322663.0,672245.0,158000
EH6 6DD,326914.0,676123.0,255000
EH16 6YD,326751.0,668705.0,152500
EH4 3LF,322203.0,673915.0,465000
EH5 2LN,322897.0,676235.0,176000
EH3 8AU,324361.0,672983.0,183000
EH12 7HH,320154.0,672668.0,420000
EH15 1JT,330364.0,672947.0,380000
EH4 2RL,322319.0,675419.0,235000
EH12 7UL,319518.0,672779.0,620000
EH9 1JB,325559.0,672440.0,340000
EH3 5AD,324886.0,674593.0,166000
EH15 3HY,330043.0,672477.0,170000
EH1 3PA,326118.0,674664.0,725000
EH11 4LS,319205.0,670287.0,120000
EH8 9BH,326037.0,673210.0,375000
EH9 1BH,325415.0,672090.0,460000
EH12 8NB,318028.0,672941.0,157000
EH13 9LP,323806.0,668585.0,209010
EH16 6PR,327438.0,668228.0,130000
EH15 1HL,330420.0,674041.0,185000
EH6 7AZ,327690.0,676111.0,368000
EH11 3BT,321604.0,672208.0,155000
EH15 3FL,330855.0,672059.0,401300
EH14 6AZ,318822.0,667938.0,820000
EH14 6AZ,318822.0,667938.0,580000
EH14 1AJ,323302.0,671101.0,366995
EH30 9LZ,312772.0,677819.0,675000
EH3 5LN,325311.0,675167.0,170000
EH12 7AN,320428.0,672675.0,285000
EH16 5BL,326687.0,672599.0,400000
EH3 6AU,324539.0,673961.0,535000
EH3 6JE,325131.0,674364.0,3100
EH12 5NS,322892.0,673109.0,172150
EH5 3BQ,324803.0,676142.0,180000
EH8 9PF,326517.0,672588.0,275000
EH3 6SF,325251.0,674689.0,760000
EH4 6SH,320153.0,675674.0,356000
EH7 6EJ,328198.0,674933.0,132500
EH14 2RT,319852.0,670082.0,86450
EH4 3NE,322121.0,674484.0,185000
EH6 6QR,327193.0,676609.0,228000
EH5 2GR,322988.0,676037.0,165000
EH3 5EJ,325328.0,674935.0,290000
EH6 6JQ,325860.0,677599.0,327000
EH16 6PZ,327443.0,668624.0,190000
EH10 5LW,323613.0,670854.0,306000
EH12 8EE,319043.0,673293.0,490000
EH10 7ES,325033.0,667847.0,400000
EH15 3AL,330915.0,672997.0,110000
EH4 3LQ,322276.0,673881.0,385000
EH17 8NU,329336.0,668044.0,295995
EH4 3AD,324093.0,674209.0,625000
EH17 7AE,329252.0,669073.0,340000
EH6 8HB,327511.0,675371.0,165000
EH10 4SG,324967.0,671415.0,580000
EH6 6AR,326747.0,676956.0,325000
EH14 1PR,322684.0,671603.0,240000
EH4 4TF,321284.0,676198.0,108000
EH10 5LW,323613.0,670854.0,306000
EH8 9EZ,326214.0,672879.0,205000
EH10 5PA,324379.0,670613.0,265000
EH7 4RG,326331.0,675324.0,245000
EH5 3EG,324967.0,676902.0,239000
EH6 8DS,327399.0,675668.0,155000
EH6 8JP,327102.0,675462.0,240000
EH16 6AB,328056.0,669285.0,325000
EH15 1DL,329996.0,674189.0,271500
EH4 6EL,318912.0,675019.0,190000
EH6 8QT,326841.0,675466.0,170000
EH9 3AB,326318.0,671275.0,325000
EH9 3EP,325992.0,670963.0,435000
EH7 5PN,326897.0,674687.0,242000
EH7 5UL,327589.0,674478.0,162000
EH3 5BQ,325007.0,674617.0,225000
EH4 8FE,318109.0,674479.0,415000
EH3 6TG,325006.0,674350.0,525000
EH15 1BS,330374.0,674111.0,225000
EH1 3RT,325920.0,674639.0,385000
EH11 1DZ,323753.0,672444.0,212000
EH3 6RQ,325141.0,674637.0,315000
EH12 0DH,317282.0,673388.0,574995
EH4 1QD,324326.0,674207.0,520000
EH15 3RX,330749.0,672405.0,220000
EH4 3AD,324093.0,674209.0,365000
EH7 5LB,326333.0,674525.0,552000
EH10 5QS,324088.0,670354.0,1165
EH10 6AP,324501.0,670560.0,550000
EH6 7HL,327439.0,676325.0,223750
EH5 2JZ,323171.0,676225.0,144000
EH5 2GG,323580.0,676165.0,165000
EH6 7PA,327960.0,675473.0,370000
EH3 9NP,324578.0,672605.0,386000
EH11 1TZ,323178.0,672281.0,130000
EH15 1BF,330040.0,673937.0,325995
EH12 6AN,323016.0,673209.0,261000
EH4 2AP,321611.0,675033.0,530000
EH9 2BN,327086.0,671664.0,425000
EH29 9GY,312883.0,674431.0,314995
EH14 1UN,321990.0,671313.0,290100
EH1 3RJ,325864.0,674531.0,442000
EH6 5FL,326250.0,675879.0,237500
EH1 3RJ,325864.0,674531.0,442000
EH6 5FL,326250.0,675879.0,237500
EH12 5PR,322967.0,673071.0,240000
EH5 3DX,325280.0,676740.0,495450
EH6 5SE,326611.0,675637.0,240000
EH7 5QF,327276.0,674766.0,258000
EH12 5HH,323477.0,673133.0,590500
EH3 9LP,324993.0,672697.0,350000
EH7 6FJ,327711.0,674486.0,342123
EH12 7FE,319124.0,672720.0,245000
EH6 8PF,326709.0,675315.0,200000
EH10 6JY,324730.0,669861.0,880000
EH16 4PA,329553.0,671665.0,250000
EH3 5BE,324903.0,674755.0,235000
EH9 3HN,325987.0,671052.0,204650
EH6 7BF,327322.0,676757.0,525000
EH3 7NG,324401.0,673618.0,80000
EH15 3QG,329019.0,672464.0,340000
EH8 8JD,327769.0,674141.0,216500
EH4 8GP,318135.0,674464.0,330995
EH11 2BS,324087.0,673072.0,425077
EH6 7FG,327670.0,676161.0,303500
EH9 1QZ,326373.0,672369.0,245000
EH4 1PU,324216.0,674234.0,412000
EH8 7RR,329194.0,673393.0,152500
EH15 1HH,330727.0,674109.0,450000
EH7 5RP,327020.0,674640.0,170000
