postcode,price,easting,northing
SE18 3AG,642000,544299.0,177565.0
SW19 2UA,265000,526599.0,169497.0
SE26 6DS,295000,535132.0,171088.0
SW20 0BW,550000,522901.0,169240.0
SE26 5JQ,1100000,535293.0,170877.0
SW20 8QF,512763,523870.0,169751.0
SW13 0PA,865000,521492.0,176033.0
SW16 3SJ,650000,531677.0,170544.0
SW11 1BN,1735000,527592.0,174911.0
SE9 3HL,525000,543233.0,171732.0
SW16 5NY,825000,529959.0,170717.0
SW11 2TP,400000,527302.0,175813.0
SW18 5PL,1100000,524388.0,173685.0
SE27 0NA,640000,531151.0,172177.0
SE17 3UX,669500,532051.0,177683.0
SE6 1HN,1000000,539287.0,173486.0
SW2 4JS,500000,530202.0,173927.0
SE25 6DQ,682500,533205.0,169125.0
SE8 3DP,580000,537232.0,177544.0
SE16 5DZ,800000,536223.0,180423.0
SW12 9QW,1375000,528664.0,173391.0
SE1 7QU,200000,531428.0,179609.0
SW15 2HG,1045000,524156.0,174514.0
SE26 5RJ,475000,535974.0,171363.0
SE13 6HW,495000,538373.0,174255.0
SW19 2HD,290000,527393.0,170498.0
SW20 9DR,375000,523228.0,168967.0
SE26 6EE,450000,535006.0,170813.0
SE19 2QB,485000,533503.0,169949.0
SE25 4JW,365000,534530.0,168339.0
SE26 6EX,400000,534924.0,170748.0
SW19 2DN,250000,526770.0,169558.0
SE19 2PY,695000,533586.0,170079.0
SW19 8NR,2227000,525315.0,170927.0
SW20 8BT,716000,523667.0,169245.0
SW16 5RB,600000,530361.0,169580.0
SE25 4BJ,300000,534078.0,168756.0
SE6 1XE,515000,538582.0,173323.0
SE12 9LY,765000,540572.0,173557.0
SW4 0JL,3000000,529241.0,175545.0
SW18 4HG,970000,526040.0,172506.0
SE12 9PL,450000,541214.0,172330.0
SE28 8NS,230000,547826.0,180872.0
SE3 7QH,720000,539654.0,177316.0
SE28 0DB,420000,544889.0,179659.0
SE6 2AJ,325000,538237.0,174104.0
SE3 0AA,460000,540280.0,176232.0
SE9 3BP,410000,543034.0,171937.0
SE20 7JH,525000,535723.0,170382.0
SW15 2AF,560000,524190.0,174880.0
SE14 5TF,1515000,535753.0,176645.0
SE12 0EQ,548000,540646.0,171772.0
SW19 1BU,640000,526340.0,170452.0
SE15 3XX,625000,534972.0,176014.0
SE22 8TS,605000,533302.0,174791.0
SE25 4SY,290000,534758.0,167378.0
SE9 3AN,551000,542961.0,172926.0
SW16 5FT,507500,529332.0,168961.0
SW19 1JU,625000,525708.0,170111.0
SE20 8FR,292000,534151.0,169900.0
SE25 6DY,435000,533060.0,169445.0
E10 6NU,980000,538441.0,186999.0
E18 2QA,590500,539788.0,190982.0
E17 7BT,798000,537115.0,189295.0
E18 1DQ,375000,540847.0,190652.0
E10 7AD,545000,537828.0,188006.0
E4 7SR,540000,537330.0,194164.0
E6 6AE,400000,543188.0,182772.0
E7 0JB,607000,540583.0,185801.0
E10 6DE,410000,538033.0,188302.0
E11 4EX,715000,538552.0,185953.0
E17 9SE,1300000,537501.0,189147.0
E15 2AZ,827500,538592.0,185570.0
E17 5JA,540000,536522.0,190703.0
E4 7LA,845000,537904.0,194297.0
E15 3HQ,480000,539759.0,183424.0
E17 7QQ,570000,536901.0,188720.0
E10 5DL,560000,537815.0,187412.0
N16 0PR,325000,533016.0,186618.0
E4 9JJ,695000,538353.0,191463.0
N1 6PW,290000,533110.0,183234.0
N16 9JA,460000,532668.0,186146.0
N16 0JB,730000,532943.0,186563.0
E17 6LH,1000000,536376.0,189303.0
E1 1EQ,325000,534305.0,181415.0
E14 2DG,409600,538954.0,180813.0
E18 1NB,420000,541072.0,189588.0
E7 9HY,498000,540027.0,184814.0
E1 1EQ,340000,534305.0,181415.0
E10 7JD,380000,537096.0,187213.0
E2 9RH,215000,534823.0,183155.0
E16 1HW,215000,539931.0,180850.0
E2 7JG,625000,533501.0,182543.0
E16 1JE,535000,539772.0,181383.0
E1 7PR,475000,533668.0,181436.0
N16 8UX,557500,533376.0,185261.0
E14 8SH,425000,537181.0,179612.0
E4 7RQ,415000,538173.0,197966.0
E18 2AR,680500,540366.0,189520.0
E4 8PH,507500,537227.0,192177.0
E6 5JL,382100,542248.0,182139.0
E17 3NF,615000,538516.0,189133.0
E13 8DS,430000,540301.0,182395.0
E4 9PQ,322000,538840.0,191986.0
E17 5RR,642500,536294.0,190302.0
E4 8JT,495000,537238.0,192506.0
E11 1HY,800000,539328.0,187906.0
E11 3AR,730000,539777.0,187582.0
E6 2PP,395000,543434.0,183440.0
E11 4DL,613000,538650.0,186778.0
E17 6EY,615000,536357.0,189682.0
E17 9AT,250000,537823.0,188248.0
E6 5RR,470000,542501.0,181396.0
E17 4AA,563000,538512.0,190021.0
E4 9ES,565000,537429.0,192887.0
E15 2BE,670000,538819.0,185665.0
E10 5DR,250000,537640.0,187390.0
E17 4HR,610000,537924.0,190985.0
E4 6EH,482500,538985.0,194030.0
E4 6XS,282500,538252.0,193117.0
N10 3BL,1890000,528297.0,189512.0
E1 3BQ,305000,535139.0,181637.0
E16 2JZ,380000,542963.0,180095.0
E2 9SJ,570000,534564.0,183531.0
E16 1DZ,625000,540133.0,180440.0
N16 8RW,695000,533144.0,185977.0
E2 7JQ,770000,533487.0,182536.0
E1 4EG,470000,535707.0,182283.0
E8 1EB,597000,534845.0,184628.0
N16 7DG,525000,533777.0,186664.0
E2 0HS,587000,535172.0,182749.0
E14 9PB,590000,538542.0,180420.0
E7 9HS,240000,540069.0,184503.0
E16 1AN,365000,539822.0,181243.0
E14 7JG,485000,536509.0,181015.0
E15 4EJ,250000,539464.0,184546.0
E15 1QJ,335000,538836.0,184887.0
E16 2EQ,425000,541579.0,179871.0
E2 8HH,695000,533526.0,182814.0
E5 0RD,309500,535124.0,185629.0
E1W 3TX,480000,535171.0,180363.0
E15 4EJ,310000,539464.0,184546.0
N16 6AJ,375000,534294.0,186908.0
E18 1DY,594580,540768.0,190936.0
N14 4QJ,530000,528885.0,195189.0
N8 8PS,450000,530163.0,188608.0
E11 2RH,787000,540533.0,188337.0
E15 1RG,610000,539648.0,185299.0
E4 9SF,353250,538859.0,192354.0
E4 9SF,340000,538859.0,192354.0
N17 7BL,440000,532733.0,191169.0
N8 7NA,730000,529999.0,189551.0
E16 4NB,390000,539526.0,182090.0
E18 1EA,398500,540651.0,190076.0
E17 9HP,830000,538126.0,189141.0
E16 3TP,368000,541765.0,181542.0
N16 5UN,495000,532499.0,186832.0
N10 1JE,580000,527917.0,190516.0
N17 6DB,642000,532892.0,189620.0
N15 6HL,420000,532951.0,188126.0
E2 9PH,625000,535031.0,182963.0
N15 4SX,522500,533492.0,189220.0
N10 1JE,250000,527917.0,190516.0
E7 9EG,576000,539894.0,186029.0
E14 6NF,375000,538056.0,181164.0
E1 3HS,590000,535207.0,181540.0
E10 6PD,450000,538573.0,187134.0
E17 5HL,250000,536684.0,190557.0
E17 5LA,565000,536897.0,189873.0
E17 4SN,501260,537405.0,189575.0
E9 5DL,341550,535884.0,184717.0
E3 3AF,510000,538229.0,182869.0
E16 3DX,248000,541296.0,181246.0
E16 1AS,310000,540414.0,180674.0
E17 5HD,490000,536985.0,190007.0
E8 1NY,560000,534519.0,184996.0
N1 6NN,615000,533246.0,182712.0
E14 9NB,375000,537662.0,179511.0
E14 9RU,394500,537655.0,179901.0
E16 1AR,575000,540389.0,180674.0
E14 6JL,372000,537215.0,181462.0
E8 3RS,459000,534711.0,183988.0
E10 5QS,377500,538260.0,186098.0
E14 9QJ,588000,538595.0,180483.0
E18 2JJ,410000,540124.0,190395.0
E4 8AX,660000,537083.0,193514.0
E17 8AS,665000,536276.0,188412.0
E17 8ES,406000,536570.0,188002.0
N4 1AR,1215000,531494.0,188638.0
E6 5JY,540000,542335.0,181720.0
E6 5SJ,400000,542129.0,181532.0
E11 4AB,1000000,539019.0,187100.0
E11 2UA,215000,540047.0,187918.0
E6 5LZ,225000,542506.0,181806.0
E1 4AT,355000,535435.0,182311.0
N14 4NN,625000,529188.0,195322.0
N15 3TB,780400,532174.0,188764.0
E10 6EU,665000,538188.0,188079.0
E11 2UA,220000,540047.0,187918.0
E7 9DQ,510000,540019.0,185659.0
E8 2LR,575000,533728.0,185209.0
E13 8NU,185000,540918.0,182046.0
E10 5QS,367000,538260.0,186098.0
E11 2ES,2100000,540766.0,188820.0
E17 7PR,290000,537295.0,188709.0
E15 2QG,351000,538172.0,183414.0
E2 9BT,340000,534822.0,183423.0
E3 2GQ,440000,537033.0,183296.0
E3 2GQ,325000,537033.0,183296.0
E10 6LG,805000,538297.0,187285.0
E17 9JU,680000,537903.0,188814.0
E16 1AQ,920000,540339.0,180674.0
N1 5ER,147525,533405.0,184103.0
E11 2BE,400000,541223.0,189296.0
E3 3TB,394000,538241.0,182538.0
E3 2JD,480000,536826.0,183767.0
E3 2FF,425000,537093.0,183497.0
E10 6AL,285000,538104.0,188427.0
E3 3TE,400000,538236.0,182464.0
E1 4EH,465000,535661.0,182339.0
E1 5NP,465000,534180.0,181741.0
E14 7JR,530000,536256.0,181111.0
E9 7QG,388000,535167.0,184088.0
N16 6DD,455000,534454.0,187995.0
N4 4LB,545000,531167.0,188085.0
N15 4RN,530000,533580.0,189073.0
N22 6AA,712500,531833.0,189767.0
E17 9LY,950000,538040.0,189024.0
E1 4QX,300000,535814.0,182128.0
E11 2RP,615000,540110.0,188351.0
N16 0QH,675000,532917.0,186743.0
E8 2HG,750000,534168.0,185276.0
N18 1JX,260000,532741.0,193073.0
E11 1JU,745000,539009.0,188129.0
E13 9NJ,370000,541175.0,182562.0
N9 7DP,395000,534791.0,195350.0
E3 5JW,508000,536517.0,183422.0
E11 2UB,350000,540553.0,188274.0
E13 8DR,375000,540288.0,182303.0
E4 7LP,500000,537711.0,194541.0
E3 2TW,861000,537543.0,183097.0
E16 3AG,462000,540312.0,181074.0
E4 8LZ,513000,537198.0,192044.0
E4 6EE,855000,539201.0,194486.0
E17 5RN,715000,536375.0,190304.0
E17 4GD,238000,538408.0,190192.0
E16 1BY,370000,540215.0,180800.0
N4 2SR,575999,531834.0,186610.0
E9 6AB,425000,535811.0,185024.0
E8 3PX,490000,534920.0,184296.0
E3 2FF,760000,537093.0,183497.0
E5 9PB,375000,535328.0,186699.0
E17 4GD,364000,538408.0,190192.0
E5 9GX,297500,535297.0,186852.0
E3 2NZ,600000,537322.0,184277.0
E14 6GQ,350000,537867.0,181867.0
E3 2LX,637000,537322.0,184277.0
E5 9GJ,375000,535235.0,186855.0
E10 6PF,485000,538629.0,187137.0
E5 0AY,330000,535648.0,185945.0
E1 8GE,657000,534133.0,181091.0
E16 1BL,522000,540232.0,180755.0
N4 2BG,775000,532083.0,186523.0
E8 3EE,847245,534122.0,184706.0
N4 2XD,435000,532349.0,186481.0
E2 0RW,365000,535491.0,182853.0
E18 2BP,415000,539826.0,189375.0
N18 1PD,294000,533414.0,192453.0
E5 0LA,478154,535522.0,185990.0
E17 9NJ,430000,537756.0,188945.0
E4 6QB,810000,538458.0,193649.0
E1 4QL,412000,536213.0,182148.0
E17 3SR,277500,538798.0,189978.0
E4 9RJ,430000,539178.0,192130.0
E10 6HB,751000,538314.0,187873.0
E9 7DH,900000,535659.0,184212.0
E8 3NN,432000,534636.0,184559.0
E4 7AW,400000,538857.0,194916.0
E11 4BT,850000,538627.0,186811.0
E10 6BD,625000,537977.0,188137.0
E17 5BJ,224000,537276.0,190679.0
E3 2GU,530000,537147.0,183176.0
N1 9LG,1000000,531041.0,183065.0
N5 1EY,600000,531668.0,185911.0
N16 8ED,448000,533444.0,185882.0
N1 3FJ,376500,532629.0,183946.0
E7 8DD,503000,541094.0,184997.0
N19 4AS,475000,529715.0,186927.0
E3 4NZ,460000,536863.0,182658.0
N1 4HP,695000,533081.0,184550.0
N1 7ER,495000,532350.0,183359.0
E2 6LJ,385000,534444.0,182656.0
E1W 1LZ,600000,534048.0,180323.0
E17 8BN,855000,536462.0,188098.0
N7 8AT,457770,531204.0,184651.0
N1 7EW,775000,532119.0,183256.0
N1 1JP,1250000,531066.0,184287.0
N1 7EX,106250,532478.0,183153.0
E1 8GJ,625000,534107.0,181046.0
N5 1FP,685000,531502.0,186062.0
E17 5ER,332000,537022.0,190173.0
E14 9HR,420000,537715.0,179737.0
EC1M 5PY,800000,531990.0,182121.0
E14 9HA,385000,537665.0,179765.0
E3 2LL,240000,537059.0,183095.0
E1W 1UG,1595000,534078.0,180390.0
E9 6AE,288000,535789.0,185012.0
N1 1EA,1351500,530851.0,184369.0
N1 1YG,2650000,531489.0,184510.0
E11 1BN,530000,538947.0,187574.0
E4 8AY,605000,537090.0,193549.0
E4 7RL,485000,538275.0,198206.0
E1 0NF,363000,536023.0,181290.0
E4 6NX,495000,538521.0,192897.0
N6 5RD,700000,529141.0,188264.0
E16 4NJ,349000,539475.0,182195.0
E8 2DF,407500,533728.0,185358.0
E2 7AJ,570000,534468.0,182962.0
N18 2QX,308000,534259.0,192683.0
E1 0EE,498300,535252.0,180857.0
E4 9NU,675000,538430.0,191036.0
E17 7JA,675000,535991.0,188581.0
E3 4BT,440999,537261.0,182119.0
E13 9BY,245000,541315.0,183466.0
E10 6BD,740000,537977.0,188137.0
N21 3LG,850000,531403.0,193808.0
E17 7HE,315000,535849.0,188654.0
N18 2QG,252000,534870.0,192755.0
N16 6BE,396500,533807.0,186812.0
E14 9AL,480000,537147.0,179997.0
N19 3SB,577000,530128.0,187396.0
EC1R 0LL,1626367,531553.0,182361.0
E8 3BQ,500000,533660.0,184739.0
N4 2SJ,485000,532304.0,186385.0
E3 3BF,430000,537817.0,182400.0
E14 9HG,402000,537665.0,179765.0
E15 1UD,575000,539256.0,185626.0
E14 9FS,305000,537897.0,179407.0
N7 6JL,422500,530399.0,186273.0
E6 2SJ,387000,543144.0,183532.0
E11 4HF,680000,538555.0,185810.0
E11 2HB,865000,540560.0,188885.0
E11 4HG,868000,538611.0,185803.0
E17 4NP,910000,537461.0,190550.0
E17 8JQ,630000,537008.0,187724.0
E12 5BX,585000,541752.0,185765.0
E6 6ED,392000,542826.0,183196.0
E7 9HT,625000,540044.0,184602.0
E11 3QA,545000,539889.0,186374.0
E17 3BG,1295000,537632.0,189449.0
E17 7LX,700000,536826.0,188552.0
E6 3PR,415000,542223.0,182403.0
E17 7HR,897050,535863.0,188492.0
E11 4PP,400000,539227.0,186598.0
E2 0NF,450000,535478.0,183008.0
E2 0NF,485000,535478.0,183008.0
E2 9JZ,460000,535188.0,183324.0
E6 6ET,561000,542682.0,183298.0
E4 9BT,490000,537458.0,192362.0
E11 4EX,510000,538552.0,185953.0
E17 4PE,852000,537472.0,189939.0
N9 9HL,240000,533252.0,194000.0
E18 2JG,260000,539926.0,190257.0
N22 5NY,715000,531070.0,190787.0
E4 9PN,630000,538778.0,191648.0
E3 4QJ,1060000,536759.0,182491.0
E17 8QJ,685000,537364.0,188269.0
E13 9QG,375000,541553.0,182752.0
N6 4PR,2800000,528003.0,187567.0
N9 8AE,235000,535113.0,195030.0
E18 1QD,330000,540533.0,189389.0
E4 6SX,265000,537756.0,193483.0
E4 8PD,520000,536835.0,192243.0
E11 2RA,860000,540180.0,188210.0
E15 3BE,530000,539157.0,183389.0
E17 4HH,537500,538060.0,190816.0
E17 4DX,715000,538501.0,190806.0
E17 3LE,835000,538584.0,189848.0
E4 9AS,620000,537925.0,191626.0
E15 3PR,615000,539863.0,183832.0
E16 4AD,425000,540215.0,181830.0
E4 9DS,625000,537555.0,192591.0
E4 9AJ,540000,537621.0,191710.0
E6 1DP,440000,541438.0,183637.0
E11 2QB,1230000,540193.0,187795.0
E15 1HH,500000,539407.0,185173.0
E12 5EN,1455000,541643.0,186595.0
E10 5NE,790000,537959.0,186452.0
E11 3EW,655000,539690.0,186767.0
N16 0DD,716000,533499.0,186279.0
N15 4NN,450000,533810.0,188777.0
E4 7UT,420000,538342.0,194036.0
E17 4JN,610000,537922.0,190456.0
N14 4TA,1000000,530128.0,195533.0
E17 5BZ,775000,536957.0,190491.0
E1 4XG,315000,535214.0,182051.0
E4 6JH,620000,538925.0,193594.0
E4 9NX,945000,538544.0,191510.0
N6 5RF,625000,529380.0,188403.0
N14 4BW,217500,528991.0,194819.0
N17 9DJ,288500,534773.0,189308.0
N16 7BD,540000,534312.0,186298.0
N22 7AE,1205000,529677.0,190738.0
N8 8AL,455000,529950.0,188152.0
E1W 3RQ,410000,535043.0,180513.0
E4 6JL,575000,538926.0,193459.0
E17 7HP,925000,535889.0,188505.0
E2 9NB,320000,535174.0,183114.0
E4 9JN,505000,538423.0,191283.0
E13 0BJ,445000,540683.0,183164.0
E17 9LE,807000,537986.0,188704.0
E3 5NQ,420000,536370.0,183646.0
E6 6ZE,435000,543641.0,181244.0
E7 0HF,442000,540214.0,185522.0
E13 9QE,400000,541472.0,182789.0
E17 9SE,1315000,537501.0,189147.0
E5 8AD,495000,534631.0,186435.0
E12 5EY,925000,541622.0,186908.0
E4 8DW,555000,537261.0,193026.0
E1 1BW,557000,534859.0,181910.0
E5 8QZ,640000,534118.0,186086.0
E9 6EU,475000,535386.0,185272.0
E3 2UT,312000,537366.0,183350.0
E11 4DJ,706000,538662.0,186755.0
E3 4XW,385000,537173.0,182364.0
E14 8BJ,570000,536456.0,180868.0
E1 5BB,460000,534703.0,181916.0
E2 7BX,1300000,534176.0,182950.0
E8 2AW,730000,534240.0,185326.0
N21 1SU,480000,530703.0,195944.0
E6 6WP,405000,543368.0,181356.0
E14 7TP,293000,536649.0,181429.0
E18 2RJ,760000,540540.0,190691.0
N8 9NE,650000,530941.0,188747.0
E14 3RN,625000,537326.0,178592.0
N16 9AU,500000,532609.0,185976.0
N4 4EL,775000,530961.0,187982.0
N21 3JQ,385000,531967.0,194229.0
E17 4RF,830000,537231.0,189741.0
E17 6NS,672500,535852.0,189231.0
E4 9HS,540000,538499.0,192306.0
E14 8DP,265000,536119.0,180837.0
E17 4SR,773000,537380.0,189423.0
N21 1SU,365000,530703.0,195944.0
E4 7QD,420000,537822.0,195814.0
N15 5AX,390000,532586.0,188840.0
N4 2FH,950000,532062.0,186860.0
E11 2SB,415000,539951.0,188215.0
E8 1AH,870000,534461.0,184852.0
E14 8BQ,690000,536508.0,180882.0
E12 6EH,500000,542407.0,185551.0
E1W 1YD,480000,534224.0,180340.0
N16 5UY,591000,532656.0,186964.0
N21 1LW,820000,530891.0,194921.0
E11 2HB,705000,540560.0,188885.0
E14 8DD,740000,536338.0,180768.0
E4 7RS,555000,537858.0,195564.0
E12 6DU,325000,542470.0,185584.0
N4 2FN,950000,532076.0,186817.0
E11 1EB,490000,538291.0,187435.0
N9 9RR,461000,533644.0,193655.0
E17 4LZ,560000,537805.0,190812.0
E1W 3QX,325000,535027.0,180654.0
E16 1SY,427000,540524.0,180383.0
E2 6LD,562500,534871.0,182561.0
E1W 3SJ,770000,535288.0,180442.0
N1 7SH,435000,532210.0,183247.0
E3 2AN,535000,537176.0,182828.0
N4 2HE,750000,532149.0,187376.0
E18 1JZ,750000,540870.0,190082.0
E18 1BL,1260100,540397.0,190354.0
N4 2HA,475000,532330.0,186819.0
N10 3PL,400000,528937.0,189555.0
N4 2EZ,760000,532431.0,186707.0
E14 8LZ,600000,537040.0,179767.0
E13 9PA,360000,541273.0,182702.0
E2 7BD,590000,534007.0,182772.0
E13 8AY,462500,540314.0,182861.0
E14 2DF,1000000,539011.0,180756.0
N17 9DW,190000,534800.0,189354.0
E17 6ES,775000,536323.0,189765.0
E7 0PW,1132500,540973.0,185365.0
E17 6HA,838500,536403.0,189706.0
N10 3NQ,270000,528684.0,189334.0
E3 3HQ,320000,537551.0,182712.0
E11 2RF,910000,540269.0,188206.0
E14 3WB,335000,537990.0,178296.0
N16 7LS,330000,533729.0,186361.0
N16 7HF,350000,533676.0,186731.0
E14 3GH,680000,538614.0,179102.0
E4 7QD,505000,537822.0,195814.0
N17 6XU,705000,533371.0,189737.0
E15 4HD,500000,539624.0,184400.0
E17 8JF,570000,537133.0,187796.0
E7 0QT,386000,540632.0,185130.0
N1 7SH,800000,532210.0,183247.0
E6 3LL,450000,541994.0,182737.0
N16 8EU,720000,533366.0,186093.0
E6 5PD,290000,542978.0,181388.0
E1 6DU,980000,533423.0,181926.0
E14 0BP,505000,537797.0,180972.0
E8 3XT,510000,533802.0,184207.0
N4 2NY,530000,532300.0,186995.0
N16 8EJ,580000,533402.0,186078.0
E14 3WD,520000,537934.0,178275.0
E14 5SG,645000,538238.0,180326.0
E4 7PD,500000,537871.0,195307.0
E7 8NP,690000,541337.0,184694.0
E17 6AH,836000,535956.0,190251.0
E17 6JT,410000,535879.0,189400.0
E12 6PZ,610000,542411.0,184819.0
E4 6NS,682000,538445.0,192641.0
E6 6NH,385000,543536.0,181717.0
E13 8AS,610000,540318.0,182833.0
E14 5SG,675000,538238.0,180326.0
E2 8BW,385000,533545.0,183475.0
E8 2EQ,370000,533936.0,185655.0
E6 3NR,540000,542622.0,182808.0
E9 5BF,750000,535882.0,184556.0
E14 8PG,425000,537321.0,179520.0
E2 8HR,536000,533621.0,183085.0
E4 9BP,440000,537397.0,192287.0
E16 2SF,475000,541142.0,179796.0
E16 1LQ,300000,540014.0,181045.0
N16 7NH,535000,533695.0,186173.0
E5 8RH,458000,534231.0,186533.0
E16 3NR,479000,540906.0,181391.0
E1W 1LN,395000,534252.0,180229.0
E16 2LF,152500,543145.0,180045.0
N1 4SA,480000,533456.0,184271.0
E17 3JA,580000,538235.0,189846.0
E9 6HF,375000,535599.0,184783.0
SE2 0SB,465000,547821.0,177745.0
SE10 8AG,850000,538294.0,176696.0
SE9 1NE,495000,542994.0,176201.0
SE6 4UT,725000,536597.0,173537.0
E8 1DP,1300000,534660.0,184705.0
SW4 6JD,1225000,529804.0,176174.0
SW18 2HS,1300000,526555.0,174893.0
SW18 5UN,1300000,524756.0,173591.0
SW3 5JN,3400000,527181.0,177797.0
SW18 5LU,940000,524976.0,173350.0
SE19 1JT,927500,532964.0,171180.0
SE6 4UX,787515,536694.0,173406.0
SE24 0DX,2700000,531954.0,174726.0
SE15 2BH,972000,534972.0,176203.0
SW11 6QX,1700000,527460.0,174576.0
SE4 1SB,625000,536961.0,174348.0
SW15 2QR,1475000,524875.0,174911.0
SW1V 1QJ,2290000,528864.0,178676.0
SW6 1QR,2085000,525245.0,177446.0
SW2 3LA,875000,531635.0,172852.0
SE21 8DP,1720000,532680.0,172283.0
W1H 5JF,2065000,527437.0,181451.0
SW6 3TD,3550000,525377.0,176237.0
SE26 4EX,565000,536189.0,171641.0
SE9 1HG,678000,542903.0,174837.0
SW11 6RZ,670000,527773.0,174744.0
SW2 4LW,850000,529923.0,173309.0
SE22 9PN,970000,534088.0,174520.0
SE7 7RW,510000,540470.0,178232.0
SW17 7DL,2227177,527435.0,172834.0
SW18 1BG,1150000,525945.0,174796.0
SE9 1NE,720000,542994.0,176201.0
SE6 2LP,825000,538045.0,173210.0
SW1V 2EN,2685000,529054.0,178512.0
SW6 4BE,1875000,525363.0,176682.0
SE3 8NF,692500,541807.0,176280.0
SE23 2TW,650000,536520.0,172675.0
SE15 3HQ,885000,535302.0,175877.0
SW15 1LX,1400050,523342.0,176007.0
N16 8DJ,1060000,533418.0,185595.0
N16 8BY,971000,533411.0,185645.0
SE6 1AL,725000,539204.0,173718.0
SW6 6EX,2550000,523962.0,176650.0
SW6 3PL,3375000,524697.0,175897.0
SW6 3PA,3215000,524532.0,175852.0
SW11 5LJ,1050000,528189.0,175842.0
SW6 3QA,1600000,524910.0,176276.0
SW4 9HD,1900000,529061.0,174389.0
W10 6LZ,2140000,523566.0,181273.0
SW11 5PX,1600000,528483.0,175443.0
SE9 1NQ,597000,543028.0,176015.0
N1 1HT,2400100,531005.0,184042.0
SE13 5JB,770000,538720.0,174838.0
SE4 1AG,725000,536888.0,174313.0
SW6 5SS,2130000,524313.0,176395.0
W6 8LN,1225000,523841.0,177939.0
N5 1XG,1850000,531401.0,185202.0
SE20 7UF,505000,534813.0,169052.0
SE12 9NQ,496000,540869.0,173064.0
SE2 0SB,440000,547821.0,177745.0
NW7 1NG,682500,523810.0,191035.0
N14 7EX,875000,529563.0,193108.0
N9 7BU,375000,534722.0,194854.0
N12 7AP,1225000,525200.0,192334.0
N17 0JH,475000,534496.0,190932.0
N13 4LS,995000,530909.0,193437.0
NW2 1PE,655000,523846.0,186845.0
N3 3NN,1232000,525133.0,189916.0
N17 9RS,535000,534185.0,190387.0
W13 0LD,1260000,516532.0,180883.0
N12 9ER,535000,526488.0,192068.0
N11 2JT,850000,529525.0,191866.0
W8 7DX,5400000,525346.0,179603.0
NW7 2LE,540000,521528.0,191264.0
WC1H 0NF,231000,530098.0,182164.0
W5 3UP,425000,518057.0,180603.0
NW11 6YD,1060000,525023.0,188974.0
W7 1JS,535000,515592.0,181920.0
WC1H 0NG,265000,530098.0,182164.0
E9 7AL,2545000,535625.0,184462.0
W3 7SX,900000,521410.0,179753.0
E3 4NX,187500,537304.0,182701.0
N17 9PA,545000,534580.0,189322.0
SW6 1LJ,660000,525142.0,177678.0
N9 9TT,472000,533352.0,193263.0
E17 5RS,499000,536295.0,190410.0
N9 9NG,450000,533541.0,193083.0
N18 1QA,416000,533309.0,192719.0
W14 0LS,2410000,523933.0,179353.0
N21 3LP,801000,531317.0,193885.0
W13 9UX,790000,516561.0,179522.0
SW1W 9JF,6250000,528384.0,178809.0
N1 3DB,892500,532373.0,184232.0
N1 0RT,722000,531359.0,183498.0
N1 4PU,450000,533120.0,185190.0
E15 2BU,785000,538574.0,185721.0
N1 0LD,795000,530767.0,183752.0
N5 2DR,470000,532369.0,185769.0
W1J 7BT,2150000,528544.0,180193.0
N1 8RA,580000,531926.0,183715.0
N5 1AP,784000,531572.0,185676.0
NW3 5RT,850000,526326.0,184996.0
NW3 6NT,635000,526445.0,185556.0
NW6 4EF,596000,526334.0,184211.0
N7 8AS,780000,531119.0,184632.0
NW11 0RT,1220000,524900.0,187871.0
W1H 2JE,790000,527781.0,181684.0
N1 0EY,750000,531289.0,183479.0
NW3 2BU,695000,528050.0,184450.0
N1 0NU,150000,531616.0,183660.0
N1 3GZ,510000,532829.0,184014.0
N19 4EB,340000,530372.0,186867.0
N7 0EH,1040000,529346.0,186024.0
N21 1JH,402000,530710.0,195125.0
W10 4NP,715000,524515.0,182476.0
N7 8GP,580000,530744.0,185179.0
NW6 6QB,875000,524659.0,183378.0
NW1 5LQ,790000,528031.0,182061.0
N17 7NP,510000,532071.0,191654.0
N2 9DX,1560000,527359.0,189708.0
W5 2RP,1240000,517840.0,181232.0
N15 5DU,630000,533102.0,188946.0
N22 7BD,2050000,530029.0,190426.0
N2 9PS,1300000,527342.0,189378.0
W13 9LU,710000,516921.0,179820.0
W3 6BD,375000,520538.0,180284.0
N9 7PB,330000,534199.0,194706.0
NW4 2JY,985000,524159.0,189235.0
W3 7QH,830000,520727.0,179934.0
W3 6HJ,1993150,520527.0,180750.0
N14 6RG,950000,530372.0,194517.0
W5 2RU,3300000,517694.0,181666.0
W5 4LJ,870000,517905.0,179196.0
SW6 6SJ,141750,524254.0,177063.0
W7 2LX,387500,515528.0,179612.0
N17 9PP,500000,534542.0,189327.0
N15 5BA,770000,532534.0,188928.0
W13 8EW,1160000,516598.0,181515.0
N22 6JN,567000,531884.0,190401.0
N9 9DF,385000,534046.0,194256.0
N22 6QD,690000,531590.0,190157.0
SW6 2NQ,520000,525871.0,176122.0
NW8 9HJ,520000,526758.0,182518.0
N15 3SX,710000,532110.0,188775.0
N9 9BB,487500,533970.0,193301.0
N8 7QU,800000,530135.0,189430.0
W9 1LJ,985000,525582.0,182607.0
W5 2LZ,535000,518330.0,181021.0
W2 2YE,685000,527372.0,181035.0
NW5 2HD,850000,529039.0,185383.0
